Age,Game_Played,PA,At_Bat,Run,Hit,Double,Homerun,RBI,SO,BB,BA
29,105,346,308,41,74,18,3,27,49,32,0.24
26,153,640,560,82,136,27,23,81,161,71,0.243
26,141,522,462,69,128,32,19,75,106,49,0.277
37,150,647,582,79,152,29,16,73,92,51,0.261
26,131,436,373,45,83,20,8,36,87,38,0.223
24,63,287,247,44,64,9,10,25,59,31,0.259
27,89,273,246,26,55,15,5,27,36,25,0.224
28,125,476,417,57,99,17,18,65,81,50,0.237
31,156,684,589,90,146,26,39,111,110,76,0.248
28,159,681,623,104,188,46,28,118,96,38,0.302
37,131,607,546,84,162,24,6,61,81,46,0.297
35,99,428,373,67,103,21,16,62,80,47,0.276
27,159,588,510,87,132,19,7,36,93,60,0.259
30,156,691,583,136,153,26,41,119,169,85,0.262
30,150,635,526,81,137,30,23,85,125,95,0.26
40,115,387,344,34,81,14,14,44,76,39,0.235
24,112,338,309,38,82,18,5,30,37,22,0.265
34,77,222,190,27,47,8,13,33,62,29,0.247
26,103,386,358,52,84,23,16,56,119,24,0.235
29,159,715,630,108,213,45,27,117,119,74,0.338
27,159,731,635,102,195,37,21,91,85,86,0.307
35,113,445,395,59,118,26,7,54,36,38,0.299
32,120,517,431,68,111,32,17,80,100,68,0.258
29,130,539,506,65,129,29,11,56,104,23,0.255
27,158,732,660,119,212,46,32,105,98,52,0.321
35,81,286,248,23,55,6,4,22,58,33,0.222
35,146,605,525,84,162,40,29,96,83,78,0.309
27,88,341,309,40,78,14,6,36,60,23,0.252
24,87,278,254,41,71,18,7,28,50,19,0.28
39,68,250,222,32,49,10,11,36,67,21,0.221
25,129,486,443,47,97,20,23,78,133,36,0.219
27,125,542,499,56,125,16,26,87,107,32,0.251
29,104,429,396,38,89,15,6,45,53,23,0.225
28,133,590,513,77,149,24,11,48,70,61,0.29
24,95,394,362,58,95,24,12,37,88,23,0.262
30,95,338,320,44,76,21,1,29,63,15,0.238
30,149,655,513,105,155,24,43,103,111,132,0.302
28,134,530,481,70,131,36,17,55,77,43,0.272
31,89,341,317,44,80,16,6,33,65,15,0.252
32,70,275,247,22,60,11,6,28,41,22,0.243
30,80,228,197,26,39,8,2,10,41,25,0.198
23,49,202,187,23,42,14,3,30,56,11,0.225
36,55,191,171,19,48,12,3,15,44,15,0.281
36,65,182,168,19,42,8,2,20,18,8,0.25
25,139,551,500,72,131,28,22,68,84,48,0.262
35,85,364,334,39,82,15,12,41,83,25,0.246
27,139,511,457,63,120,22,5,36,83,41,0.263
28,129,567,527,76,142,27,30,80,92,31,0.269
27,155,620,534,84,118,27,37,86,196,75,0.221
27,87,305,267,40,66,10,13,45,57,28,0.247
25,151,618,567,68,159,26,25,83,113,29,0.28
27,160,716,641,72,182,31,15,73,75,62,0.284
36,145,590,562,60,163,30,13,63,56,17,0.29
33,64,236,209,24,46,11,9,22,54,24,0.22
33,39,178,163,18,36,7,3,19,21,12,0.221
26,85,175,164,15,36,8,0,7,32,10,0.22
34,129,500,464,38,133,29,8,48,33,23,0.287
35,149,639,543,69,163,25,31,105,89,77,0.3
24,150,557,499,60,115,23,10,44,111,35,0.23
29,158,684,614,81,165,31,15,70,84,51,0.269
24,126,444,413,44,101,18,10,41,57,22,0.245
33,158,711,639,80,178,17,2,50,41,43,0.279
30,145,570,537,64,122,22,13,44,68,27,0.227
28,118,483,421,53,107,31,24,77,84,34,0.254
31,122,496,415,36,66,16,11,42,177,75,0.159
27,97,216,186,38,48,5,13,29,62,17,0.258
44,58,182,167,18,42,7,0,8,18,9,0.251
25,155,658,552,84,132,35,27,79,133,97,0.239
26,107,385,352,34,87,23,11,53,87,23,0.247
36,91,344,324,35,79,13,4,38,40,13,0.244
25,151,667,604,87,165,32,25,92,119,44,0.273
31,110,366,320,38,80,16,8,40,80,38,0.25
24,114,496,451,63,120,24,7,46,76,34,0.266
28,71,295,268,34,60,21,10,32,85,18,0.224
28,85,358,313,37,81,11,8,36,78,36,0.259
34,94,368,325,41,91,16,13,57,78,36,0.28
25,79,272,243,26,56,9,1,19,68,24,0.23
34,59,258,237,26,59,12,5,22,53,15,0.249
31,76,247,223,29,58,17,11,47,56,19,0.26
24,68,226,202,27,49,8,0,14,35,16,0.243
22,66,223,212,27,54,13,7,22,49,8,0.255
24,141,551,464,63,137,33,19,82,131,73,0.295
28,161,688,572,111,197,48,30,105,89,108,0.344
31,101,294,258,29,67,11,5,30,38,17,0.26
29,146,576,525,68,157,25,21,86,95,40,0.299
34,102,303,269,29,53,10,3,23,74,24,0.197
26,115,472,428,75,121,25,16,54,83,35,0.283
24,153,668,591,90,147,22,10,45,181,56,0.249
37,92,357,329,33,84,10,5,32,41,23,0.255
32,145,595,540,76,178,40,12,103,51,46,0.33
30,121,418,387,53,99,22,14,49,114,21,0.256
31,112,281,257,35,63,8,7,28,32,14,0.245
25,78,235,219,34,55,13,7,28,36,11,0.251
25,40,178,168,28,46,5,8,32,30,5,0.274
35,65,230,186,24,42,6,3,21,49,33,0.226
21,128,563,523,66,153,27,19,78,82,34,0.293
27,118,429,380,50,97,6,0,26,45,30,0.255
24,158,598,548,69,139,21,4,46,73,25,0.254
22,89,365,338,26,89,18,5,30,51,22,0.263
27,151,690,611,101,185,45,23,87,139,67,0.303
26,155,706,658,102,201,44,18,87,94,35,0.305
27,153,656,601,77,171,47,20,87,123,37,0.285
25,159,673,597,74,174,44,19,95,95,66,0.291
29,72,240,222,17,55,11,3,24,24,12,0.248
29,57,226,203,29,57,15,3,27,58,20,0.281
30,53,202,185,14,41,11,5,31,27,9,0.222
23,46,187,178,20,44,9,2,21,32,6,0.247
27,93,254,234,19,39,9,2,23,42,11,0.167
30,69,288,264,19,60,16,4,30,44,19,0.227
26,97,365,323,52,84,21,2,21,45,28,0.26
26,68,240,221,14,50,5,0,19,43,15,0.226
26,154,608,564,63,139,28,15,72,102,40,0.246
25,84,325,305,26,81,16,4,32,55,18,0.266
23,117,481,450,56,120,9,0,30,41,26,0.267
32,139,584,529,70,150,29,20,70,95,48,0.284
40,71,242,206,21,50,12,12,40,69,35,0.243
29,99,401,366,37,100,21,12,58,86,32,0.273
28,82,333,296,38,85,15,3,30,38,32,0.287
25,81,320,286,47,68,18,8,31,71,25,0.238
26,96,317,287,31,64,12,7,30,79,24,0.223
27,70,311,284,37,75,11,2,16,36,27,0.264
29,87,226,207,22,41,10,0,11,31,11,0.198
24,60,189,172,20,35,7,5,22,42,14,0.203
31,79,272,262,22,63,12,2,25,53,6,0.24
24,115,379,336,37,87,22,5,29,91,36,0.259
21,57,234,221,26,61,10,2,12,29,5,0.276
32,123,495,446,47,109,27,12,39,88,38,0.244
26,107,405,378,32,95,21,7,42,97,16,0.251
35,155,653,585,66,161,38,18,94,60,59,0.275
28,105,473,429,64,130,26,1,32,90,38,0.303
28,100,432,399,49,123,26,11,62,86,30,0.308
27,110,328,288,35,69,10,1,28,44,27,0.24
29,93,252,238,30,70,8,1,16,24,10,0.294
23,53,226,208,29,57,13,6,35,48,13,0.274
27,106,222,199,29,55,18,10,41,47,17,0.276
27,87,182,164,22,47,14,4,15,40,15,0.287
22,46,179,168,16,48,8,2,18,47,9,0.286
31,43,170,163,22,50,9,4,20,7,4,0.307
32,130,507,477,54,107,19,19,62,140,20,0.224
24,123,489,427,38,100,24,15,55,105,55,0.234
23,90,376,333,39,91,16,6,36,79,40,0.273
29,123,494,436,51,108,19,3,39,87,34,0.248
33,81,313,288,24,54,11,1,15,42,21,0.188
28,92,344,322,26,72,13,1,19,56,16,0.224
37,161,721,677,80,184,22,5,47,69,39,0.272
32,67,270,225,19,48,15,3,23,87,44,0.213
35,114,409,380,36,89,23,7,38,67,22,0.234
25,79,313,290,27,80,17,12,46,81,19,0.276
23,53,201,182,22,47,13,3,13,36,13,0.258
33,62,187,173,22,43,8,0,11,27,9,0.249
27,134,515,460,54,109,26,14,44,64,38,0.237
25,67,280,236,27,50,13,0,21,47,39,0.212
24,97,437,406,50,123,26,2,36,62,21,0.303
27,148,570,515,57,136,26,8,58,104,42,0.264
26,93,355,305,42,76,21,11,52,93,43,0.249
32,136,563,488,69,120,26,29,98,150,56,0.246
31,136,583,531,69,140,27,8,54,65,41,0.264
31,131,506,442,60,106,20,10,46,86,45,0.24
37,141,585,517,58,130,28,12,72,84,56,0.251
29,102,368,333,30,83,17,4,38,50,30,0.249
26,108,299,264,34,70,11,1,25,48,33,0.265
34,62,233,217,21,47,11,1,16,32,8,0.217
28,93,281,247,18,43,12,3,22,75,15,0.174
25,149,573,539,65,137,31,29,87,120,25,0.254
27,140,583,537,86,153,30,18,63,119,33,0.285
27,143,605,556,71,155,33,10,59,68,31,0.279
28,141,536,475,54,137,23,6,46,48,58,0.288
32,131,529,505,60,110,15,25,66,86,20,0.218
24,147,552,502,72,136,26,12,43,124,32,0.271
35,156,649,580,80,152,24,23,82,125,62,0.262
37,142,585,502,54,127,30,8,60,113,78,0.253
30,122,494,449,51,124,35,5,38,65,33,0.276
23,59,197,177,14,37,8,6,19,37,17,0.209
32,113,419,396,40,108,27,7,37,65,20,0.273
25,134,512,464,60,120,22,16,51,92,39,0.259
29,155,723,620,121,158,34,32,77,71,89,0.255
22,150,665,587,96,164,27,5,60,74,56,0.279
32,124,525,487,82,144,33,32,105,53,25,0.296
30,121,538,487,80,145,31,25,94,93,39,0.298
33,83,274,256,37,77,11,5,27,30,10,0.301
30,124,513,475,64,125,28,29,87,116,33,0.263
34,159,689,631,88,213,41,11,106,78,47,0.338
29,120,440,404,46,111,14,11,46,61,33,0.275
29,113,432,369,72,118,25,30,75,85,58,0.32
28,121,487,439,44,101,14,20,67,76,44,0.23
22,147,620,540,91,140,33,23,94,129,64,0.259
32,154,630,523,86,115,29,19,78,168,94,0.22
29,55,186,167,18,31,6,0,9,30,17,0.186
40,112,448,387,58,111,23,14,62,51,57,0.287
28,156,690,617,81,186,42,10,70,69,58,0.301
29,155,703,624,96,171,26,9,57,155,70,0.274
22,158,651,587,93,158,30,27,82,152,58,0.269
25,93,205,192,17,45,11,9,32,70,11,0.234
35,62,196,176,18,45,7,9,23,60,18,0.256
22,76,188,169,21,41,6,2,13,32,10,0.243
22,49,182,166,17,48,8,3,19,21,12,0.289
33,114,421,372,56,121,32,16,68,50,29,0.325
32,71,292,260,28,57,11,14,56,99,25,0.219
33,83,362,301,48,77,15,11,45,43,43,0.256
33,156,699,632,102,158,33,23,68,96,62,0.25
36,90,328,303,28,78,15,2,19,25,18,0.257
34,130,439,394,59,121,10,1,25,27,23,0.307
31,101,431,387,46,101,17,9,40,49,35,0.261
29,101,440,398,59,108,15,17,59,85,37,0.271
28,149,479,441,53,108,24,14,46,111,34,0.245
34,125,360,315,40,74,11,11,43,81,37,0.235
24,56,212,187,21,44,11,5,26,34,21,0.235
30,55,210,195,24,66,10,2,14,18,9,0.338
22,58,200,190,14,43,15,3,24,29,7,0.226
25,104,354,321,24,75,15,1,21,50,27,0.234
25,156,584,519,66,118,26,32,90,141,61,0.227
27,156,612,571,62,166,40,6,65,82,36,0.291
22,114,501,464,53,134,26,1,25,73,27,0.289
29,156,670,581,91,178,41,21,93,112,81,0.306
33,70,215,194,21,32,2,8,20,58,19,0.165
34,132,434,374,47,86,17,3,35,90,52,0.23
26,121,459,401,43,96,15,15,57,120,51,0.239
32,134,398,377,52,99,25,20,57,83,19,0.263
24,91,314,282,40,71,12,7,28,98,25,0.252
27,89,211,179,26,47,14,3,17,45,25,0.263
24,94,206,191,28,46,9,8,26,44,10,0.241
29,78,186,166,18,43,11,4,22,35,17,0.259
27,94,185,171,20,46,13,2,19,24,9,0.269
31,106,398,343,29,66,15,12,41,103,49,0.192
36,81,338,292,29,71,12,4,48,32,39,0.243
30,85,347,328,42,94,23,8,33,42,12,0.287
29,160,716,642,86,184,37,11,57,56,63,0.287
28,93,395,353,49,87,18,14,48,72,37,0.246
24,93,334,296,30,68,15,11,36,58,31,0.23
27,64,274,244,30,63,3,1,11,52,25,0.258
22,123,501,449,75,130,30,37,86,143,46,0.29
33,120,342,319,26,91,13,5,39,53,14,0.285
30,91,320,288,38,90,23,13,36,84,29,0.313
24,93,316,285,29,84,11,2,28,58,21,0.295
26,84,273,241,29,47,9,0,17,58,25,0.195
28,55,196,183,12,37,10,3,17,36,12,0.202
27,83,296,277,22,59,12,6,26,59,13,0.213
32,154,647,571,76,155,35,33,100,138,67,0.271
25,160,658,594,82,147,37,17,56,189,46,0.247
26,130,547,513,72,150,33,25,73,113,30,0.292
27,145,641,578,93,163,36,25,95,116,57,0.282
30,102,430,406,53,118,17,18,62,97,16,0.291
19,139,597,533,98,144,26,22,59,120,56,0.27
33,81,344,300,42,90,21,5,31,57,42,0.3
23,126,416,384,40,105,16,3,27,46,19,0.273
28,129,261,227,25,66,11,5,25,53,28,0.291
26,96,346,316,46,101,17,12,58,44,22,0.32
30,149,622,562,91,152,35,30,83,151,44,0.27
29,157,677,588,85,135,29,21,63,169,74,0.23
34,149,630,570,92,171,50,27,105,82,44,0.3
28,154,677,598,108,191,36,41,112,128,63,0.319
26,137,452,415,72,108,19,19,51,98,20,0.26
30,151,588,520,81,150,37,10,50,55,43,0.288
31,122,322,289,44,69,5,3,16,63,20,0.239
25,78,256,233,22,62,9,8,30,56,17,0.266
36,64,195,168,18,33,7,6,26,79,23,0.196
32,57,169,162,9,38,6,2,11,13,3,0.235
29,138,563,505,65,159,28,22,76,55,45,0.315
27,119,514,469,76,144,35,22,92,89,37,0.307
25,143,426,374,41,85,10,4,26,83,37,0.227
34,121,531,477,69,126,18,5,49,57,44,0.264
29,144,567,501,70,147,25,20,79,122,57,0.293
32,157,688,599,95,177,36,27,102,132,75,0.295
27,117,502,443,70,135,22,4,40,71,34,0.305
35,151,619,547,83,147,26,32,97,124,65,0.269
26,114,340,296,44,87,22,6,46,63,34,0.294
32,107,304,272,37,75,14,1,28,50,27,0.276
28,77,197,179,16,39,9,4,19,56,13,0.218
27,102,181,166,20,42,8,3,16,32,14,0.253
31,112,371,317,25,87,14,2,24,37,44,0.274
28,111,475,374,59,126,44,14,56,85,94,0.337
31,147,623,580,86,163,30,18,77,79,28,0.281
26,138,600,561,72,138,33,15,35,113,31,0.246
37,92,330,294,26,72,17,8,39,62,30,0.245
33,125,472,422,53,116,28,26,80,97,42,0.275
27,136,544,493,75,105,13,14,40,166,42,0.213
25,155,633,560,89,141,35,34,99,155,62,0.252
26,128,465,422,55,115,26,19,67,103,36,0.273
27,120,375,347,44,92,16,7,31,81,18,0.265
34,77,208,194,15,40,4,0,15,36,8,0.206
24,54,184,165,17,35,8,5,14,33,17,0.212
29,52,197,176,26,35,6,6,14,35,19,0.199
22,87,368,337,44,96,15,15,48,62,27,0.285
26,156,588,548,73,139,26,7,44,58,33,0.254
22,162,691,646,78,183,29,14,78,100,36,0.283
26,90,303,265,26,58,20,4,28,55,36,0.219
36,151,615,561,68,147,33,32,108,153,44,0.262
26,89,192,174,26,46,6,0,5,43,11,0.264
32,148,582,506,76,133,28,9,50,89,61,0.263
29,130,380,340,42,88,17,16,40,124,39,0.259
29,103,243,225,18,47,11,5,19,46,14,0.209
26,69,215,199,16,40,12,1,16,39,16,0.201
27,55,202,179,16,36,5,5,17,46,21,0.201
25,52,190,170,16,45,11,5,22,51,17,0.265
35,76,183,169,23,51,9,3,16,43,10,0.302
36,104,361,321,29,66,11,11,31,69,29,0.206
29,92,293,265,27,61,13,8,35,60,24,0.23
26,129,530,472,62,132,27,14,69,104,47,0.28
33,144,493,455,34,104,16,8,45,106,20,0.229
25,149,586,525,64,128,25,30,85,180,57,0.244
26,104,370,346,46,82,14,10,25,72,18,0.237
25,157,673,593,107,194,29,31,96,132,70,0.327
23,103,374,333,43,81,20,3,16,58,29,0.243
31,145,515,475,68,130,28,27,86,103,33,0.274
24,104,276,249,34,58,9,3,16,37,10,0.233
27,88,275,240,25,56,14,12,39,73,29,0.233
23,47,182,167,18,43,3,5,17,50,8,0.257
25,148,610,530,78,178,39,24,103,96,69,0.336
24,145,472,411,47,113,27,7,56,106,54,0.275
32,104,384,352,45,95,16,0,28,47,24,0.27
25,143,476,435,44,108,26,4,45,95,33,0.248
25,108,442,396,59,112,25,12,63,59,38,0.283
27,113,501,459,84,159,25,11,60,63,36,0.346
30,154,659,605,95,174,38,8,56,97,48,0.288
29,59,248,219,28,48,11,7,45,60,19,0.219
28,141,453,393,56,96,14,5,34,104,51,0.244
27,112,344,319,30,86,13,5,34,44,13,0.27
36,61,268,243,40,88,16,3,44,14,13,0.362
22,74,227,218,22,61,15,3,34,52,5,0.28
28,77,196,175,15,44,4,5,16,36,18,0.251
31,133,505,423,44,114,20,13,52,107,65,0.27
28,114,359,334,32,85,18,4,33,39,23,0.254
35,110,464,415,62,107,21,7,31,70,40,0.258
24,87,330,303,38,69,9,1,17,62,20,0.228
28,78,296,283,26,84,20,6,40,34,9,0.297
31,53,235,208,26,51,12,2,15,31,18,0.245
27,106,449,403,74,122,22,23,69,103,40,0.303
30,149,618,556,79,158,36,20,89,124,50,0.284
33,109,339,312,30,76,14,9,47,35,18,0.244
29,103,277,259,29,60,8,0,17,52,16,0.232
28,64,272,251,30,68,11,10,44,60,17,0.271
36,78,267,238,19,65,13,4,26,27,23,0.273
38,92,230,195,28,48,8,3,19,51,35,0.246
27,67,214,187,26,47,10,1,17,50,23,0.251
36,86,201,168,22,44,8,2,16,33,23,0.262
33,66,179,162,15,31,9,2,17,37,13,0.191
28,58,225,204,14,32,7,3,22,56,15,0.157
25,155,619,549,47,150,39,9,62,101,62,0.273
25,91,350,315,45,86,13,6,26,57,28,0.273
25,115,449,398,49,98,19,2,24,110,43,0.246
28,161,699,604,95,173,31,31,115,157,86,0.286
29,86,340,284,44,74,21,16,46,41,36,0.261
25,147,561,507,67,123,20,8,45,110,44,0.243
29,148,470,417,62,110,26,9,45,94,41,0.264
31,130,382,348,56,102,19,8,36,52,27,0.293
28,120,321,287,32,71,18,9,48,71,29,0.247
23,105,300,275,35,66,15,5,32,42,17,0.24
23,60,226,192,28,57,7,8,36,39,31,0.297
31,63,214,193,17,46,8,0,14,41,20,0.238
23,117,426,396,67,107,19,28,71,99,25,0.27
38,69,283,240,31,57,16,7,37,44,39,0.238
36,95,415,377,47,102,16,4,30,35,27,0.271
23,73,291,277,37,76,20,8,37,54,9,0.274
26,111,377,345,45,104,21,9,53,84,27,0.301
26,135,579,518,89,157,31,22,85,115,56,0.303
26,143,530,454,72,136,18,13,53,128,68,0.3
33,101,394,358,53,93,30,16,58,78,32,0.26
26,132,505,475,51,147,32,5,54,61,22,0.309
26,136,452,420,62,122,27,18,72,117,21,0.29
27,86,251,225,29,59,9,3,12,39,16,0.262
23,81,247,229,26,68,12,2,22,42,13,0.297
27,47,203,181,33,52,8,8,27,19,19,0.287
27,98,196,174,36,55,7,4,15,31,13,0.316
36,52,196,184,16,40,10,5,28,32,6,0.217
28,141,573,486,65,139,25,15,88,130,73,0.286
24,145,587,514,82,147,43,20,82,130,60,0.286
30,156,668,609,93,184,44,26,85,86,52,0.302
34,80,338,324,47,98,21,0,23,55,12,0.302
31,83,280,252,28,63,9,6,34,45,22,0.25
30,141,571,506,75,128,30,30,90,151,57,0.253
28,101,363,325,36,75,24,14,41,79,36,0.231
24,150,628,554,107,155,24,17,67,121,63,0.28
25,133,430,385,58,105,21,7,36,77,33,0.273
37,70,213,197,16,49,9,6,22,33,12,0.249
37,102,274,251,27,56,9,8,32,60,20,0.223
34,160,600,497,72,98,17,19,61,182,87,0.197
31,157,668,560,88,151,39,20,74,103,97,0.27
28,123,331,297,32,72,10,6,33,84,24,0.242
26,74,312,273,39,79,14,17,55,61,33,0.289
25,132,563,505,85,124,19,13,47,120,46,0.246
27,146,633,573,79,141,29,28,78,169,45,0.246
27,124,462,399,55,96,18,17,59,102,55,0.241
34,96,344,314,35,72,22,14,55,80,21,0.229
32,115,418,385,46,125,15,9,40,31,24,0.325
27,112,342,301,36,64,14,6,32,75,27,0.213
31,60,209,187,23,40,10,6,18,47,18,0.214
27,69,197,167,16,37,10,2,20,46,24,0.222
29,133,485,422,50,89,18,21,53,95,53,0.211
32,123,524,451,66,113,27,24,84,83,54,0.251
29,161,697,627,105,196,48,33,94,96,61,0.313
38,159,740,683,99,216,32,15,58,90,45,0.316
36,122,529,463,74,126,17,18,57,116,51,0.272
40,130,425,384,50,92,19,19,62,67,35,0.24
31,160,684,596,102,138,18,43,106,195,75,0.232
31,148,624,537,75,146,36,24,93,141,77,0.272
34,113,313,278,36,78,12,16,37,59,30,0.281
35,94,269,233,27,46,7,14,34,71,28,0.197
38,67,240,227,28,73,13,5,27,21,5,0.322
29,74,202,177,24,43,13,4,18,53,14,0.243
27,121,448,405,55,90,17,25,59,139,38,0.222
30,123,527,484,63,145,37,15,86,81,31,0.3
28,141,623,563,81,163,39,15,65,60,48,0.29
31,136,546,512,57,128,28,13,60,77,23,0.25
23,75,286,267,34,77,14,15,54,70,13,0.288
29,88,317,267,38,65,21,6,33,63,37,0.243
28,74,323,303,43,82,18,4,26,43,19,0.271
31,130,528,476,70,127,34,22,81,129,42,0.267
36,90,383,324,65,103,26,23,60,51,56,0.318
26,76,272,259,33,76,15,2,19,47,8,0.293
27,63,219,204,22,53,19,0,16,43,12,0.26
36,63,216,199,19,60,7,1,12,35,6,0.302
26,102,372,347,45,81,16,18,56,108,18,0.233
28,93,353,321,28,82,14,11,45,61,29,0.255
30,142,581,507,61,114,19,16,55,159,62,0.225
29,145,608,558,58,141,22,9,51,70,35,0.253
22,125,536,494,73,135,26,11,48,86,33,0.273
31,142,487,447,64,115,24,8,43,102,29,0.257
25,151,625,565,75,126,21,23,75,149,47,0.223
31,92,399,332,64,80,14,27,65,63,59,0.241
29,151,644,542,93,152,24,42,110,94,84,0.28
29,70,227,211,25,46,13,8,27,68,9,0.218
21,56,189,166,25,37,7,1,11,59,17,0.223
26,144,593,526,67,131,27,23,83,112,60,0.249
28,135,538,457,65,101,26,23,69,159,73,0.221
28,127,431,384,41,81,13,7,28,100,37,0.211
29,158,713,663,85,158,30,22,68,106,38,0.238
30,102,376,341,41,89,19,12,40,103,31,0.261
30,55,236,209,35,56,12,7,18,43,22,0.268
26,162,697,648,103,186,39,32,82,126,34,0.287
28,104,471,420,59,125,28,13,54,51,42,0.298
26,139,562,515,75,139,20,33,85,169,37,0.27
19,51,202,191,24,50,8,7,26,38,9,0.262
35,135,520,479,68,133,18,27,77,78,28,0.278
36,144,598,533,66,159,22,26,75,83,56,0.298
25,151,582,525,62,123,24,16,60,89,40,0.234
30,158,621,593,59,157,24,9,73,77,16,0.265
33,80,344,292,47,69,8,15,46,69,37,0.236
23,147,543,505,64,129,18,25,78,120,28,0.255
28,131,585,524,81,147,29,9,50,109,47,0.281
31,157,640,605,93,184,37,25,91,92,26,0.304
32,151,649,539,87,110,19,41,96,222,105,0.204
34,45,176,163,20,42,7,5,22,40,9,0.258
26,143,609,507,72,128,27,18,76,101,91,0.252
29,142,500,463,46,106,12,12,55,49,26,0.229
25,152,672,591,86,152,22,14,76,109,67,0.257
26,143,616,555,70,150,35,16,68,99,52,0.27
32,105,318,287,23,70,16,4,29,63,27,0.244
32,81,264,232,29,47,10,11,31,59,28,0.203
25,149,609,552,63,159,37,6,60,56,53,0.288
29,155,686,598,88,169,43,16,67,150,73,0.283
35,66,263,219,23,50,6,12,34,47,32,0.228
26,70,235,195,27,44,8,0,13,44,36,0.226
38,64,224,207,25,46,6,4,19,27,17,0.222
28,66,224,213,16,53,13,4,28,35,8,0.249
25,116,434,367,42,89,21,9,48,104,61,0.243
28,162,690,581,83,182,33,30,108,84,85,0.313
30,64,241,226,27,58,7,4,20,23,9,0.257
30,150,585,531,58,127,32,13,63,105,49,0.239
29,161,697,622,109,205,40,44,139,98,66,0.33
26,88,344,314,56,101,18,8,35,53,23,0.322
25,137,617,543,103,163,29,16,66,134,67,0.3
27,132,503,470,52,113,22,12,54,104,26,0.24
26,151,608,574,54,153,27,18,74,112,20,0.267
27,94,330,291,44,75,10,2,29,80,25,0.258
32,93,259,228,19,47,7,2,17,39,20,0.206
31,66,222,205,14,35,14,1,12,53,13,0.171
32,63,191,174,24,49,8,2,11,21,14,0.282
22,76,305,289,38,87,16,11,39,27,12,0.301
22,152,598,535,65,124,22,14,60,95,56,0.232
28,64,210,189,22,52,10,0,17,17,11,0.275
25,155,648,605,68,177,30,5,52,100,27,0.293
23,149,614,563,69,136,34,20,73,124,39,0.242
28,161,721,642,93,189,51,14,72,140,73,0.294
27,102,330,292,52,76,8,0,9,56,30,0.26
28,148,603,561,58,132,26,16,49,119,34,0.235
26,161,679,614,72,192,32,29,107,111,54,0.313
26,61,244,222,27,59,9,7,31,56,15,0.266
30,57,228,215,21,49,14,7,36,25,9,0.228
30,68,226,212,16,50,10,2,25,24,9,0.236
24,53,189,181,21,43,7,1,15,35,8,0.238
29,147,641,545,81,174,31,10,85,88,90,0.319
31,134,570,505,63,135,26,19,77,102,49,0.267
27,106,326,299,33,72,17,1,30,52,16,0.241
25,84,340,316,33,74,11,6,33,58,16,0.234
26,119,465,422,56,99,19,24,55,92,37,0.235
33,145,615,519,85,135,30,35,110,141,76,0.26
28,128,568,516,71,146,38,4,41,62,47,0.283
24,124,553,511,70,150,13,0,32,54,29,0.294
31,134,528,484,56,133,34,18,75,98,29,0.275
38,138,537,470,65,126,18,1,40,65,52,0.268
24,64,210,192,18,44,10,5,19,52,13,0.229
26,77,186,163,22,41,3,3,17,45,18,0.252
25,87,295,257,29,66,15,6,29,61,31,0.257
36,66,277,258,24,74,15,5,29,17,19,0.287
22,147,630,576,80,167,34,7,37,74,40,0.29
28,97,387,340,43,83,18,16,42,65,43,0.244
27,92,368,341,36,95,21,8,41,92,23,0.279
24,113,439,395,34,95,14,11,55,96,40,0.241
25,106,360,313,40,66,10,4,23,106,36,0.211
28,146,404,355,39,72,9,7,28,96,41,0.203
28,124,352,315,46,72,13,18,53,114,32,0.229
31,76,258,221,23,39,8,7,24,70,33,0.176
25,66,254,229,24,58,10,9,24,73,18,0.253
28,72,228,201,23,52,11,9,26,56,16,0.259
23,80,219,205,21,48,13,2,12,29,13,0.234
28,91,191,178,15,36,4,8,16,38,8,0.202
33,87,323,315,27,70,14,12,29,85,7,0.222
25,132,535,483,49,105,14,19,51,111,49,0.217
24,153,668,607,84,137,22,12,50,124,59,0.226
30,141,470,407,42,79,19,3,31,98,44,0.194
24,155,651,594,62,154,35,20,86,110,46,0.259
27,93,316,285,42,65,12,10,36,80,26,0.228
25,139,553,507,71,125,31,19,57,132,43,0.247
38,95,423,402,49,105,15,4,28,40,17,0.261
22,135,553,515,46,134,20,15,62,99,29,0.26
28,108,361,294,41,81,19,10,50,51,56,0.276
34,66,194,166,18,30,5,2,11,48,19,0.181
26,59,189,164,17,35,6,5,20,46,21,0.213
28,75,278,262,19,57,15,1,18,53,9,0.218
25,67,260,218,38,52,12,16,39,83,39,0.239
25,118,511,444,54,98,15,2,20,70,50,0.221
28,125,462,418,50,90,18,6,28,90,35,0.215
35,74,311,283,31,64,13,11,52,85,24,0.226
26,129,540,487,70,142,25,23,82,102,43,0.292
32,120,508,455,68,118,25,11,46,64,45,0.259
25,156,673,611,85,148,29,32,85,151,55,0.242
31,99,333,279,46,73,10,18,47,104,44,0.262
29,125,441,383,55,92,23,14,52,98,50,0.24
28,84,296,265,48,77,18,21,52,90,26,0.291
26,75,294,274,34,66,16,9,33,61,14,0.241
23,60,232,209,19,42,8,7,34,66,21,0.201
29,79,253,221,27,53,6,9,26,60,29,0.24
32,154,670,607,85,173,50,30,105,76,52,0.285
28,147,594,550,57,158,32,8,67,115,29,0.287
28,141,554,517,67,150,31,8,45,61,22,0.29
29,138,520,457,55,115,20,10,53,59,56,0.252
